fips,name,population,area
0513230,"Jackson County School District, Arkansas",4806,254.7054
0513350,"Valley Springs School District, Arkansas",4897,72.21503
0513380,"Valley View School District, Arkansas",12374,106.5421
0513410,"Van Buren School District, Arkansas",35228,118.0348
0513530,"Vilonia School District, Arkansas",15791,109.1869
0513560,"Viola School District, Arkansas",4367,236.5154
0513680,"Waldron School District, Arkansas",8724,765.0586
0513930,"Watson Chapel School District, Arkansas",16493,116.6695
0514010,"West Fork School District, Arkansas",5366,131.2452
0514020,"Westside School District, Arkansas",4273,89.70464
0514040,"West Side School District, Arkansas",4103,181.4822
0514140,"White Hall School District, Arkansas",13351,107.0369
0514370,"Wonderview School District, Arkansas",2997,161.2486
0514400,"Woodlawn School District, Arkansas",2904,102.9399
0514430,"Wynne Public Schools, Arkansas",12885,337.7403
0514490,"Yellville-Summit School District, Arkansas",6303,264.553
0600001,"Acton-Agua Dulce Unified School District, California",12249,214.7134
0600009,"Cuyama Joint Unified School District, California",888,741.5036
0600011,"Fort Sage Unified School District, California",2965,264.804
0600013,"Rocklin Unified School District, California",65331,18.77204
0600014,"Hesperia Unified School District, California",105990,141.3271
0600015,"Lucerne Valley Unified School District, California",6683,693.4277
0600016,"Upland Unified School District, California",76003,24.93847
0600017,"Apple Valley Unified School District, California",81290,299.6238
0600018,"Mountain Valley Unified School District, California",2986,628.2155
0600019,"Dublin Unified School District, California",63856,16.8196
0600020,"Pleasanton Unified School District, California",80075,40.34936
0600021,"Sunol Glen Unified School District, California",847,85.57932
0600022,"Mendota Unified School District, California",13610,305.2917
0600025,"Manhattan Beach Unified School District, California",35064,10.26237
0600026,"El Tejon Unified School District, California",8428,219.8216
0600027,"Lake Elsinore Unified School District, California",131476,135.6557
0600028,"Temecula Valley Unified School District, California",173344,158.0539
0600029,"Murrieta Valley Unified School District, California",117889,167.7589
0600031,"Big Sur Unified School District, California",334,124.7638
0600032,"Redondo Beach Unified School District, California",66663,13.8691
0600033,"Dos Palos-Oro Loma Joint Unified School District, California",9551,372.8798
0600034,"Windsor Unified School District, California",29374,30.8607
0600035,"Farmersville Unified School District, California",11375,5.829283
0600036,"Natomas Unified School District, California",82118,38.11653
0600037,"Ferndale Unified School District, California",3081,150.324
0600038,"Mattole Unified School District, California",576,261.5293
0600039,"Delhi Unified School District, California",14308,17.26937
0600040,"Riverdale Joint Unified School District, California",5742,133.1221
0600042,"Warner Unified School District, California",1874,430.9324
0600043,"Scotts Valley Unified School District, California",18385,22.6936
0600044,"Healdsburg Unified School District, California",15245,56.42971
0600045,"Orland Joint Unified School District, California",13238,285.577
0600046,"Gonzales Unified School District, California",8965,104.7524
0600047,"Tracy Unified School District, California",82910,205.2808
0600048,"Paso Robles Joint Unified School District, California",40563,309.1655
0600049,"Coast Unified School District, California",6330,348.9852
0600051,"Gridley Unified School District, California",11158,85.5299
0600052,"Eureka City Unified School District, California",34648,22.87312
0600060,"Hughson Unified School District, California",10918,28.38577
0600061,"Riverbank Unified School District, California",15666,20.15743
0600062,"Oakdale Joint Unified School District, California",30861,124.14
0600063,"Waterford Unified School District, California",10263,27.98855
0600064,"Porterville Unified School District, California",51024,326.02
0600065,"Dinuba Unified School District, California",27845,33.71613
0600067,"Caruthers Unified School District, California",4819,45.95376
0600068,"Golden Valley Unified School District, California",10853,84.05157
0600069,"Valley Center-Pauma Unified School District, California",25734,302.3254
0600116,"Chawanakee Unified School District, California",4641,836.7014
0600153,"Alhambra Unified School District, California",117786,11.74571
0600158,"Turlock Unified School District, California",75644,34.2023
0600159,"Scott Valley Unified School District, California",5358,832.0733
0600160,"Yosemite Unified School District, California",11456,75.44591
0601331,"Trinity Alps Unified School District, California",3680,538.1808
0601332,"Twin Rivers Unified School District, California",170586,44.52917
0601339,"Hamilton Unified School District, California",2914,49.99149
0601409,"Bishop Unified School District, California",11595,832.5571
0601410,"Lammersville Joint Unified School District, California",21911,23.62901
0601414,"Santa Barbara Unified School District, California",86728,46.07873
0601415,"Washington Unified School District (Fresno County), California",9349,43.11074
0601418,"Woodlake Unified School District, California",10927,152.6359
0601421,"Santa Paula Unified School District, California",28491,29.13315
0601423,"Exeter Unified School District, California",13273,115.875
0601426,"Bonsall Unified School District, California",17538,70.50903
0601428,"Wiseburn Unified School District, California",15108,3.871082
0601442,"Upper Lake Unified School District, California",5643,549.2704
0601620,"ABC Unified School District, California",105650,15.18328
0601770,"Alameda City Unified School District, California",79827,24.771
0601860,"Albany City Unified School District, California",20145,5.466359
0602010,"Alpaugh Unified School District, California",1251,69.98524
0602070,"Alpine County Unified School District, California",1159,743.1887
0602430,"Alvord Unified School District, California",119233,32.0022
0602450,"Amador County Unified School District, California",39023,605.9504
0602730,"Anderson Valley Unified School District, California",2710,351.995
0602850,"Antioch Unified School District, California",116866,41.14851
0602970,"Arcadia Unified School District, California",57788,12.69766
0603300,"Atascadero Unified School District, California",37368,830.8627
0603600,"Azusa Unified School District, California",68481,149.5808
0603610,"Baker Valley Unified School District, California",646,829.1534
0603690,"Baldwin Park Unified School District, California",74849,8.940202
0603840,"Banning Unified School District, California",35706,305.899
0604020,"Barstow Unified School District, California",33302,829.2557
0604110,"Bassett Unified School District, California",27734,3.549617
0604230,"Bear Valley Unified School District, California",19051,240.909
0604290,"Beaumont Unified School District, California",61189,75.72124
0604440,"Bellflower Unified School District, California",81394,7.128117
0604620,"Benicia Unified School District, California",28297,35.00452
0604740,"Berkeley Unified School District, California",123065,17.65936
0604830,"Beverly Hills Unified School District, California",33681,6.012521
0604950,"Big Pine Unified School District, California",1428,835.8384
0605010,"Big Valley Joint Unified School District, California",1508,844.5978
0605040,"Biggs Unified School District, California",4212,134.2771
0605240,"Black Oak Mine Unified School District, California",15464,412.8764
0605610,"Bonita Unified School District, California",63054,39.29548
0605700,"Borrego Springs Unified School District, California",2073,386.0612
0605880,"Brea-Olinda Unified School District, California",40034,20.2473
0606450,"Burbank Unified School District, California",103411,17.35033
0606580,"Butte Valley Unified School District, California",1694,851.9777
0606780,"Cabrillo Unified School District, California",27408,182.6235
0606870,"Calaveras Unified School District, California",28419,591.5758
0606900,"Calexico Unified School District, California",39930,61.28048
0606990,"Calipatria Unified School District, California",8713,502.4655
0607020,"Calistoga Joint Unified School District, California",7469,94.60725
0607440,"Capistrano Unified School District, California",360116,201.1704
0607500,"Carlsbad Unified School District, California",77599,48.8049
0607530,"Carmel Unified School District, California",23150,465.6476
0607560,"Carpinteria Unified School District, California",18218,69.13934
0607800,"Castro Valley Unified School District, California",51120,68.44259
0607900,"Center Joint Unified School District, California",29415,20.55223
0607970,"Central Unified School District, California",81977,86.48129
0608130,"Ceres Unified School District, California",57891,64.81175
0608190,"Charter Oak Unified School District, California",38551,5.840775
0608370,"Chico Unified School District, California",116884,329.6342
0608460,"Chino Valley Unified School District, California",192994,84.60985
0608760,"Claremont Unified School District, California",41907,63.66921
0608970,"Cloverdale Unified School District, California",10977,151.9172
0609030,"Clovis Unified School District, California",221482,186.9901
0609070,"Coachella Valley Unified School District, California",81449,1017.283
0609120,"Coalinga-Huron Unified School District, California",25186,829.2888
0609390,"Colton Joint Unified School District, California",117792,47.31049
0609570,"Colusa Unified School District, California",7568,145.6251
0609620,"Compton Unified School District, California",158294,17.86794
0609640,"Conejo Valley Unified School District, California",136111,80.28
0609665,"Leggett Valley Unified School District, California",598,289.1277
0609690,"Corcoran Joint Unified School District, California",22829,367.1256
0609850,"Corona-Norco Unified School District, California",289460,145.9885
0609870,"Coronado Unified School District, California",24526,13.37892
0609940,"Cotati-Rohnert Park Unified School District, California",53267,14.89876
0610050,"Covina-Valley Unified School District, California",76759,14.56644
0610260,"Culver City Unified School District, California",38913,6.072786
0610350,"Cutler-Orosi Joint Unified School District, California",19725,572.4823
0610620,"Davis Joint Unified School District, California",81108,129.6404
0610680,"Death Valley Unified School District, California",893,833.0721
0610770,"Del Norte County Unified School District, California",27692,1052.602
0611040,"Denair Unified School District, California",8947,56.32448
0611100,"Desert Center Unified School District, California",295,829.161
0611110,"Desert Sands Unified School District, California",192553,768.9277
0611280,"Dixon Unified School District, California",23721,197.6773
0611460,"Downey Unified School District, California",120179,13.88771
0611520,"Duarte Unified School District, California",27752,22.88818
0611730,"Durham Unified School District, California",5848,181.7831
0611870,"Eastern Sierra Unified School District, California",4087,902.7963
0612180,"El Rancho Unified School District, California",59735,8.029862
0612210,"El Segundo Unified School District, California",16575,8.780444
0612330,"Elk Grove Unified School District, California",348786,330.4698
0612630,"Emery Unified School District, California",11679,2.238387
0612840,"Escalon Unified School District, California",17241,161.1497
0612930,"Esparto Unified School District, California",6875,363.6077
0613360,"Fairfield-Suisun Unified School District, California",138201,280.8189
0613470,"Fall River Joint Unified School District, California",7939,841.5465
0613800,"Fillmore Unified School District, California",20204,474.0458
0613840,"Firebaugh-Las Deltas Unified School District, California",8802,179.7499
0613890,"Folsom-Cordova Unified School District, California",135537,91.68772
0613920,"Fontana Unified School District, California",185583,40.53991
0614070,"Fort Bragg Unified School District, California",15200,341.7628
0614250,"Fowler Unified School District, California",10562,38.8178
0614400,"Fremont Unified School District, California",234829,88.35454
0614550,"Fresno Unified School District, California",388474,76.6836
0614880,"Garden Grove Unified School District, California",278012,28.91025
0614950,"Gateway Unified School District, California",29087,656.783
0615150,"Geyserville Unified School District, California",1420,143.0567
0615180,"Gilroy Unified School District, California",64159,302.8829
0615240,"Glendale Unified School District, California",222079,37.66084
